customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
4533.733641,91967,113,4,74,0,1,156.736745
2355.281389,0,63,20,5,0,1,302.4
14316.84569,97379,119,10,62,0,2,354.764801
4782.349875,81687,61,7,77,0,6,292.8
10130.93442,59232,85,6,75,0,2,408.0
7699.632103,23577,68,1,67,0,2,91.815153
5739.823806,0,80,27,88,0,3,848.201438
3874.86854,26670,98,23,13,0,1,541.229321
8112.323843,87403,68,1,63,0,2,456.290338
2707.429536,51455,67,16,85,0,1,11.046789
5686.961001,30242,72,30,23,0,3,48.288036
7381.623005,64311,62,21,79,0,2,157.174836
2724.262292,0,70,21,70,0,1,405.384524
9075.768214,37722,116,8,23,0,8,158.077504
2756.543334,42336,69,12,56,0,1,25.605349
8382.478392,25998,71,16,38,0,2,791.878042
7868.0982,24887,68,33,6,0,2,326.4
2851.645994,0,82,15,82,0,1,590.4
7615.369665,90918,64,22,19,0,2,163.411884
4307.464888,0,62,27,14,0,3,434.26667
4820.704584,27872,61,19,78,0,3,186.857059
3305.129877,40778,86,1,59,0,1,412.8
3567.503755,0,102,28,11,0,1,660.430456
3352.87052,95438,83,25,76,0,1,99.223092
5169.49937,12430,73,22,13,0,4,350.4
8028.484649,0,74,26,84,0,2,532.8
9000.439546,28108,114,6,27,0,3,547.2
11638.89947,25370,102,10,77,0,2,489.6
7376.795372,0,105,31,85,0,5,756.0
7892.088107,28672,71,14,34,0,2,340.8
8319.5292,61367,70,7,85,0,2,498.533231
13770.97618,59207,116,23,21,0,2,556.8
7485.356469,26380,96,29,70,0,4,177.36984
2639.644171,88731,66,10,72,0,1,148.971857
8085.448545,61409,68,30,80,0,2,264.040157
3571.82831,74931,89,13,16,0,1,230.84972
3350.244285,74770,86,23,10,0,1,412.8
2849.252467,63326,72,2,34,0,1,361.564021
5328.320299,0,73,12,42,0,7,794.445585
4679.977728,21720,128,5,7,0,1,837.905079
5345.201117,55571,135,4,46,0,1,904.813121
2437.084486,34759,61,30,84,0,1,302.353842
4637.544647,0,68,18,81,0,3,352.130674
8804.584902,38638,74,5,84,0,2,355.2
2438.689804,80927,62,25,8,0,1,211.660971
4736.34799,0,65,33,1,0,3,585.454243
5608.155723,81914,70,6,33,0,6,198.75466
6465.223746,0,92,9,24,0,3,662.4
2435.245577,0,72,28,64,0,1,345.6
3636.561567,25407,98,2,88,0,1,284.239719
5692.684466,86073,70,2,96,0,3,291.587866
7756.174223,21326,99,22,9,0,3,632.765462
3151.16213,18486,86,24,95,0,1,412.8
7198.415033,10458,102,11,29,0,4,489.6
5263.921634,82528,131,10,65,0,1,258.036918
2884.636779,63438,72,32,67,0,1,36.732923
6906.201903,13432,92,5,82,0,8,610.567945
4450.220503,26848,114,10,50,0,1,100.557495
5246.278375,28909,66,15,66,0,8,456.702735
2744.73543,35159,68,0,73,0,1,150.501033
5543.802692,64255,70,7,36,0,8,193.86537
6013.038073,0,84,8,30,0,7,604.8
3650.576237,88842,90,32,42,0,1,350.75997
2520.818611,39377,64,7,53,0,1,307.2
5169.49937,12430,73,22,13,0,4,350.4
2395.57,21986,63,1,9,0,1,333.696228
3031.587812,27435,76,9,6,0,1,455.545318
11790.49617,25251,66,13,43,0,2,316.8
6755.076276,29881,85,27,95,0,6,17.92017
11315.20373,11885,101,18,39,0,2,484.8
8207.702516,40420,104,2,10,0,7,499.2
5332.615013,74837,66,9,18,0,7,376.502488
3087.432549,67591,77,2,78,0,1,198.080417
4652.595489,47590,119,14,25,0,1,121.327914
2489.751297,75474,62,12,7,0,1,297.6
2668.731444,52344,66,4,7,0,1,182.607687
8257.014532,20072,70,26,34,0,2,487.814322
12465.92416,33604,105,5,80,0,2,357.618596
6743.126791,0,61,2,76,0,2,292.8
2883.165412,37741,74,3,59,0,1,355.2
4686.469674,58089,118,31,83,0,1,566.4
7735.465528,0,101,11,34,0,3,563.284331
2306.427813,0,67,19,70,0,1,482.4
5096.673223,22886,65,9,81,0,3,312.0
3226.790317,19948,89,17,84,0,1,427.2
5896.536531,39293,74,17,48,0,6,352.740946
13869.92705,28432,118,1,59,0,2,612.300581
6439.779016,47412,81,10,39,0,7,421.824276
9718.463569,0,65,12,46,0,2,312.0
12759.27844,68351,107,16,90,0,2,725.339771
11389.94398,58187,95,18,39,0,2,76.73348
3497.483075,63189,88,16,95,0,1,569.124597
9853.773193,44006,130,18,26,0,4,494.664784
8099.40027,60932,101,7,35,0,3,484.8
8507.832473,56704,71,33,50,0,2,84.715044
5360.557066,24254,68,11,84,0,5,326.4
5431.213625,57125,68,13,99,0,3,326.4
9048.983447,0,119,9,8,0,3,571.2
5116.727579,95427,65,2,85,0,5,442.808018
2772.835753,30606,71,11,7,0,1,253.04739
2647.519741,37876,69,13,15,0,1,300.056383
4038.864803,0,110,17,59,0,1,528.0
7781.89849,57474,97,21,44,0,3,280.037716
3107.588649,0,88,1,66,0,1,87.135752
5780.182197,51066,74,23,0,0,8,787.993313
4589.940596,32510,119,29,38,0,1,571.2
4428.031583,58577,110,6,62,0,1,303.872752
10881.77039,73268,137,30,35,0,3,41.139806
5412.696604,0,80,8,44,0,3,576.0
2430.870824,28476,62,3,76,0,1,297.6
14651.6153,74915,122,13,17,0,2,393.151377
5073.282126,57709,125,10,26,0,1,600.0
5520.476175,94676,69,27,14,0,3,331.2
6008.184526,43543,76,11,62,0,8,339.255348
2429.374554,74241,61,21,57,0,1,138.588291
3452.029549,61385,86,25,35,0,1,199.299449
4109.310394,0,62,0,23,0,8,446.4
8714.922135,0,118,14,64,0,4,566.4
8110.305608,52548,101,10,1,0,5,587.504777
3669.83263,0,95,22,17,0,1,429.657692
3893.305281,26605,100,33,13,0,1,933.330936
2496.476385,0,67,25,32,0,1,181.335364
4629.970602,0,70,23,32,0,7,754.945216
15663.65604,31789,130,11,65,0,2,316.418786
4940.124252,0,71,10,85,0,3,551.569883
2754.461855,25151,69,22,19,0,1,318.040989
2954.387586,62461,73,15,7,0,1,129.267408
5204.64616,29406,68,33,79,0,6,326.4
8100.243093,89420,67,3,83,0,2,212.455137
4443.631711,0,121,7,69,0,1,644.269611
7503.367741,52464,95,9,15,0,3,515.930856
2473.368225,13449,68,28,13,0,1,326.4
7663.514373,34837,63,32,27,0,2,72.828431
4177.288153,44222,104,19,3,0,1,413.196371
11776.00378,58881,97,8,51,0,2,354.885018
3996.772165,46210,100,2,44,0,1,46.315771
12989.81806,0,65,16,3,0,2,312.0
2351.878675,12928,64,12,74,0,1,307.2
2903.242245,20510,74,32,63,0,1,355.2
3807.528493,0,115,16,89,0,1,828.0
8310.704732,67541,104,10,45,0,6,203.886869
8962.795984,97924,74,4,26,0,2,355.2
12157.5413,40432,77,21,66,0,2,369.6
8788.532018,91171,110,3,64,0,8,771.39748
5093.479191,0,71,12,55,0,3,150.878447
5635.746396,20303,71,24,84,0,3,340.8
3514.212939,73643,89,2,2,0,1,147.486454
4386.277558,10621,67,28,22,0,5,321.6
2415.063816,0,71,20,4,0,1,511.2
4693.751128,26607,122,3,73,0,1,585.6
7481.825592,61783,94,17,20,0,6,658.125874
5953.352957,20283,77,7,17,0,3,369.6
3890.964154,43578,98,5,46,0,1,105.662175
5352.218989,93606,67,23,44,0,3,321.6
8105.81483,17920,72,14,53,0,2,424.375364
3509.968806,51800,92,29,12,0,1,299.452532
8434.119038,27694,108,3,3,0,7,741.850171
2580.849899,46900,66,13,59,0,1,316.8
14435.67365,60880,119,25,89,0,2,109.906628
12731.95161,40870,105,3,56,0,2,504.0
2398.354197,14321,65,20,72,0,1,423.823547
9431.376818,77365,79,4,35,0,2,2.823303
4651.28429,98475,115,8,22,0,1,552.0
12168.74492,14973,115,2,75,0,2,828.0
3237.305187,0,90,19,91,0,1,659.435886
2506.360995,0,73,8,19,0,1,525.6
5272.005079,98110,65,3,77,0,8,176.287711
5246.278375,28909,66,15,66,0,8,456.702735
2249.874803,0,62,6,2,0,1,297.6
2816.756002,42937,71,14,9,0,1,251.779842
4751.280948,30887,119,15,18,0,1,444.167713
8421.516848,95139,103,25,27,0,6,34.023132
4660.399573,89834,116,24,11,0,1,43.15595
6843.848971,0,66,18,21,0,2,478.509797
9223.987144,18814,122,20,94,0,3,585.6
5097.318657,67233,63,10,26,0,3,246.693624
4898.957331,55071,61,10,14,0,5,231.516063
2916.380797,85817,72,0,31,0,1,154.987759
5729.855012,92254,70,7,94,0,7,245.593225
12280.76661,88340,102,16,1,0,2,489.6
2472.469209,63860,62,26,81,0,1,208.598246
7950.178237,26189,69,6,42,0,2,331.2
7123.694599,16139,62,19,69,0,2,297.6
8008.095994,63775,100,29,3,0,3,462.753151
5318.89664,25134,67,3,0,0,6,321.6
5483.89085,87777,68,16,1,0,7,257.708912
7244.497284,0,103,1,51,0,3,494.4
8945.689398,83761,112,16,70,0,8,270.227547
7522.900704,55916,63,23,41,0,2,302.4
2594.7935,30064,65,20,23,0,1,296.852419
2332.095228,0,67,4,99,0,1,482.4
9244.351881,12081,82,18,18,0,2,548.064933
6290.699249,0,95,11,23,0,5,684.0
9880.097141,62326,122,8,53,0,8,96.00936
11790.49617,25251,66,13,43,0,2,316.8
5477.206072,21289,71,15,98,0,3,340.8
4014.332715,54054,99,7,55,0,1,5.661684
3674.56826,84814,90,25,60,0,1,512.816507
2754.143877,58705,69,19,95,0,1,48.956424
4563.859434,62010,112,2,51,0,1,537.6
7430.347681,61568,93,3,36,0,3,240.818954
2644.983484,90443,66,11,15,0,1,235.174197
2397.036098,22283,65,16,93,0,1,572.072106
5207.680496,74627,65,21,61,0,6,176.735323
5907.078117,47306,74,8,18,0,3,97.723235
5044.857229,59292,64,14,92,0,4,218.491318
3090.13236,23970,77,13,19,0,1,43.959921
4726.869327,13037,124,28,49,0,1,839.348464
3548.071725,0,96,10,77,0,1,446.122702
6371.320461,23797,81,10,57,0,3,388.8
5372.351967,70286,67,16,66,0,3,130.143497
5165.202368,12904,132,17,31,0,1,633.6
8264.747863,42045,103,7,12,0,3,40.839965
5193.770572,24948,65,3,51,0,4,280.352767
8845.073706,95850,109,3,16,0,3,328.502498
5081.741976,0,69,17,76,0,7,93.697638
5363.531017,43879,69,19,60,0,5,242.133552
2429.600516,23941,61,12,1,0,1,292.8
7183.071115,14390,65,16,4,0,2,402.778867
7019.177186,26806,63,32,19,0,2,302.4
7079.170237,24450,90,4,65,0,4,250.959093
2415.83485,0,64,26,17,0,1,360.217299
7465.980556,0,109,4,33,0,8,784.8
13220.80421,29504,117,24,90,0,2,809.039071
8744.727173,61706,110,6,71,0,7,223.905524
5948.98896,88122,148,15,10,0,1,840.231575
5520.149969,26129,70,4,38,0,3,419.187114
5040.775434,22350,66,9,3,0,5,316.8
5654.593045,0,83,0,12,0,7,597.6
8896.500265,26201,112,4,48,0,8,168.901895
8715.945469,0,84,33,20,0,2,604.8
7868.808884,0,107,28,14,0,7,513.6
6878.008403,39020,87,0,4,0,5,485.01384
6411.675304,47606,81,24,50,0,4,388.8
10144.3094,27231,88,0,7,0,2,422.4
4510.542608,84300,111,13,0,0,1,202.22495
13265.51039,99617,109,1,62,0,2,74.934678
5246.278375,28909,66,15,66,0,8,456.702735
4556.068318,25617,63,22,3,0,3,302.4
2751.250209,86788,70,32,68,0,1,336.0
2914.09461,28523,77,15,12,0,1,369.6
5824.767025,38492,72,27,34,0,3,207.901654
5755.18214,97657,71,2,19,0,8,107.325235
6106.468745,60234,152,14,98,0,1,136.217066
3329.887725,75556,84,24,78,0,1,498.927007
5095.365993,69461,64,7,61,0,6,101.417253
8773.507548,0,87,24,53,0,2,626.4
10351.37265,73895,129,2,31,0,7,825.416826
8201.330033,81785,67,12,44,0,2,321.6
5205.024842,32946,66,13,7,0,6,316.8
8002.308333,0,107,3,65,0,3,513.6
4553.185557,0,124,1,43,0,1,714.494746
3112.049841,33046,79,14,26,0,1,181.538354
4386.277558,10621,67,28,22,0,5,321.6
6993.380588,0,66,7,59,0,2,439.701118
9115.57169,69588,114,19,45,0,6,173.080024
5300.686394,26585,69,26,23,0,4,308.651195
3630.269217,0,101,34,53,0,1,727.2
5389.499465,66429,136,35,93,0,1,57.712985
2435.321545,43721,61,5,84,0,1,292.8
8754.233404,51209,109,35,3,0,6,39.49793
2628.563096,84498,65,18,83,0,1,255.210049
6765.800532,59034,85,0,85,0,3,378.75258
10013.77995,0,135,26,38,0,3,773.690268
11288.17204,96399,70,1,28,0,2,307.89535
4686.469674,58089,118,31,83,0,1,566.4
7131.731291,0,103,29,58,0,3,741.6
9051.712161,60964,113,21,16,0,4,327.723713
5306.162741,42871,67,2,13,0,6,321.6
5133.635886,38795,65,23,64,0,3,98.354737
11124.60499,0,112,25,69,0,2,806.4
14627.92807,40711,121,12,38,0,2,580.8
5018.894421,74423,62,31,10,0,5,50.800186
7200.664877,0,66,16,77,0,2,316.8
9591.028253,0,128,23,27,0,6,150.952506
3240.667531,30646,81,26,26,0,1,128.57791
8906.50609,0,118,28,33,0,3,566.4
2499.036551,28264,63,22,9,0,1,364.622773
8167.992322,0,117,5,27,0,6,842.4
5811.61185,0,79,10,22,0,8,304.550129
5260.623466,31006,67,20,16,0,4,321.6
8869.631143,0,119,12,57,0,4,571.2
2878.846941,0,85,33,69,0,1,612.0
2701.039719,39141,68,22,7,0,1,402.456296
2449.580048,0,69,20,44,0,1,496.8
9445.925985,76837,78,2,12,0,2,23.788022
4414.577688,0,61,23,46,0,7,643.877067
3600.934326,25147,101,7,54,0,1,694.598288
7452.939191,0,106,5,32,0,4,763.2
12723.15311,34665,64,29,58,0,2,450.85948
4312.642503,25404,112,16,4,0,1,578.175234
12148.94098,37025,101,15,36,0,2,427.243803
2851.161121,55274,71,14,35,0,1,484.728153
6781.125672,30324,86,15,67,0,8,143.943749
6725.043747,0,95,15,8,0,5,684.0
5838.89915,81082,73,5,85,0,4,281.295903
14196.96535,77738,118,18,47,0,2,463.457352
2670.797821,0,72,18,41,0,1,366.277224
8033.910862,70311,66,18,15,0,2,341.395103
10453.2558,73604,88,12,75,0,2,398.19284
2671.166649,23305,68,25,26,0,1,127.157137
4835.569505,0,71,11,71,0,6,511.2
13422.06378,65024,67,17,15,0,2,189.869329
2424.224662,22590,67,7,61,0,1,85.68352
2983.110414,0,91,3,57,0,1,436.8
14723.40712,38401,92,17,62,0,2,441.6
8438.463783,25539,112,15,63,0,3,585.069825
14435.67365,60880,119,25,89,0,2,109.906628
2690.069754,87313,67,4,5,0,1,321.6
7948.544751,23916,68,33,86,0,2,481.113765
11378.88711,34854,95,35,50,0,2,456.0
5219.754045,48203,66,20,47,0,6,413.238845
9486.037005,25322,126,23,52,0,3,886.033554
4975.171042,44723,124,26,3,0,1,341.088276
4849.697945,36413,61,21,76,0,3,153.013115
2538.62632,18608,71,13,24,0,1,340.8
14070.63897,0,127,0,71,0,2,677.868206
2748.933734,55964,69,20,0,0,1,496.8
6006.211611,85510,74,19,68,0,4,355.2
3286.440915,30706,84,6,34,0,1,225.654806
2648.350463,29587,69,8,68,0,1,331.2
7194.233091,0,71,22,0,0,2,599.375099
4064.107529,0,107,31,41,0,1,513.6
8256.2978,62902,69,14,94,0,2,159.383042
8061.198798,57293,102,19,87,0,7,347.996042
9333.076001,0,129,33,14,0,3,928.8
2460.167359,69241,61,14,84,0,1,47.95916
4929.549699,25632,63,27,52,0,7,351.270869
2866.824929,87428,72,27,42,0,1,224.483337
8429.491575,98796,104,22,32,0,3,499.2
8052.243508,78617,101,3,95,0,3,233.169575
4916.479717,0,65,21,61,0,7,312.0
5386.969384,93893,67,16,70,0,8,98.66095
3508.905811,23629,88,15,81,0,1,633.6
6511.103163,0,91,24,28,0,8,655.404481
3673.525732,69555,92,16,59,0,1,255.277041
7426.462927,19634,98,29,89,0,6,470.4
2640.488905,15776,69,20,59,0,1,337.596914
4889.765364,46819,62,15,0,0,5,157.990123
10537.40467,47950,65,27,14,0,2,301.867895
4772.943848,20993,133,35,90,0,1,638.4
10387.24599,24392,93,2,63,0,2,446.4
4984.618655,86305,62,1,99,0,5,80.73124
2591.749798,56701,65,34,36,0,1,333.441673
8355.642928,57074,105,28,19,0,3,80.129332
5142.04553,0,72,17,87,0,8,345.6
14816.95159,0,135,18,56,0,2,648.0
12812.43898,0,128,35,71,0,2,789.775123
2472.227293,76441,62,22,61,0,1,294.258612
9336.123495,45262,117,25,32,0,7,842.4
4698.521352,27985,117,8,90,0,1,561.6
4505.842815,24790,113,4,39,0,1,767.242337
7685.652168,0,111,22,95,0,3,799.2
2309.876793,0,61,16,57,0,1,32.454659
5039.435344,82940,63,12,56,0,3,332.847984
3979.282641,42633,101,4,29,0,1,285.048692
6273.911874,18577,86,21,76,0,6,412.8
14435.67365,60880,119,25,89,0,2,109.906628
6872.043512,0,64,0,72,0,2,585.058877
7613.706014,25944,70,20,34,0,2,336.0
6369.262355,34498,83,30,72,0,7,398.4
2469.088506,0,71,10,20,0,1,484.87847
3451.25106,45609,87,4,30,0,1,246.515921
6360.649533,41195,160,32,33,0,1,323.1897
4770.984146,76194,119,5,85,0,1,388.313599
3237.923545,60097,82,11,62,0,1,278.735779
5254.019142,95017,65,5,36,0,3,324.99944
10129.50677,0,68,34,31,0,2,326.4
2228.525238,0,64,3,26,0,1,744.924331
2178.520191,0,65,18,63,0,1,319.49223
5049.765309,10180,65,17,99,0,4,455.654032
3544.541005,40658,90,25,20,0,1,502.873215
3210.136249,23554,86,7,17,0,1,412.8
4531.366283,0,119,30,95,0,1,571.2
3373.869214,28989,85,12,7,0,1,408.0
5451.802287,55898,69,35,87,0,6,441.951758
3045.05813,53441,76,11,78,0,1,364.8
2715.68743,20848,71,9,76,0,1,350.143872
3802.994357,0,108,4,29,0,1,932.654942
5498.940679,22520,73,17,64,0,3,350.4
7901.427389,99711,98,24,24,0,7,11.549207
3964.527997,62638,100,20,62,0,1,441.988868
8262.629249,0,113,25,55,0,3,813.6
6676.726314,56875,84,0,70,0,6,145.448401
2750.878284,93102,68,24,2,0,1,578.945761
5495.183322,25564,71,29,58,0,6,228.515513
2471.278718,29918,62,1,53,0,1,108.892382
4128.385865,95891,102,3,13,0,1,34.235959
15234.7459,72988,127,6,77,0,2,276.503559
6366.225775,44368,80,5,72,0,3,384.0
6575.451884,84146,82,0,79,0,7,464.714188
7425.269244,36259,63,14,60,0,2,302.4
3924.416277,56480,101,32,65,0,1,617.650751
8660.838974,79674,107,29,50,0,3,9.275859
8130.651447,61036,68,2,75,0,2,413.25233
12751.27591,33235,110,18,79,0,2,113.804117
6405.738932,48131,82,6,86,0,3,393.6
9095.049868,37937,116,11,42,0,5,556.8
4794.116328,70012,119,22,33,0,1,755.19863
14435.67365,60880,119,25,89,0,2,109.906628
8166.512251,0,82,34,5,0,2,590.4
8807.609658,59762,113,27,91,0,3,542.4
9061.63365,0,65,19,87,0,2,413.288528
8256.2978,62902,69,14,94,0,2,159.383042
2409.7007,0,70,14,95,0,1,504.0
5519.513075,70914,68,15,82,0,3,77.695518
10090.40808,97238,126,6,91,0,3,604.8
2590.840183,0,67,16,66,0,1,321.6
4957.1612,0,67,3,69,0,7,321.6
4014.453113,37384,99,9,17,0,1,475.2
5601.138061,42360,71,29,62,0,8,99.509191
7370.61684,67871,61,1,21,0,2,10.475529
15503.72309,29932,64,34,5,0,2,319.710124
5384.731816,0,78,14,68,0,5,748.774773
4050.280057,82758,101,16,37,0,1,179.430114
12765.77704,0,117,13,47,0,2,842.4
5325.724541,0,73,17,44,0,7,496.474767
8607.482071,0,118,30,52,0,7,566.4
4222.977602,0,63,26,78,0,7,302.4
9368.27103,44980,81,2,27,0,2,333.478333
4365.256633,23566,112,3,43,0,1,537.6
3384.468426,54603,86,29,68,0,1,412.8
2409.003095,0,67,7,72,0,1,482.4
7209.088399,0,99,0,53,0,5,715.039363
3875.541141,0,117,11,29,0,1,842.4
2735.469265,96314,69,2,76,0,1,296.995798
3092.632781,31168,78,14,42,0,1,289.386343
5006.609577,0,71,16,4,0,5,358.985713
14382.56463,52174,121,22,25,0,2,403.737293
2762.801339,72335,69,23,35,0,1,331.2
5599.668502,0,73,1,60,0,5,350.4
3435.649178,0,95,18,75,0,1,679.052398
5574.618901,20075,71,0,28,0,3,371.679189
5358.163394,40833,69,13,84,0,6,294.591676
4634.730197,0,62,29,59,0,3,297.6
8080.948098,85210,68,34,9,0,2,32.714226
5678.050167,0,76,8,44,0,3,364.8
5243.538258,44851,66,28,51,0,3,439.762045
13447.37157,26708,122,10,24,0,2,585.6
2722.210707,17576,71,29,70,0,1,398.502948
7896.706446,0,111,22,21,0,8,190.120714
2820.741005,35855,70,13,51,0,1,278.208622
7689.714281,0,73,3,73,0,2,617.705323
4077.501164,53093,103,3,62,0,1,98.991733
3653.12609,0,107,32,43,0,1,770.4
13009.18057,0,61,2,81,0,2,380.069056
2612.528734,37073,66,16,35,0,1,316.8
8901.055724,46814,113,7,19,0,3,542.4
8053.268897,17301,105,1,11,0,5,638.543326
5229.445752,69545,65,17,97,0,8,312.0
5492.388442,74271,136,1,79,0,1,174.327925
2592.437797,72421,65,8,23,0,1,312.0
3657.585449,62650,92,0,42,0,1,148.820742
5319.311913,37331,134,26,7,0,1,898.914194
7687.296987,0,109,0,5,0,3,523.2
9150.137599,32370,115,2,77,0,4,552.0
2775.671887,38222,71,6,8,0,1,166.78838
4384.348683,32272,110,6,5,0,1,6.342791
11472.23701,62134,73,13,14,0,2,25.333594
4118.588554,69379,103,14,79,0,1,494.4
3450.073829,68082,88,24,53,0,1,39.579516
2536.885365,34653,64,18,72,0,1,307.2
7330.190221,26906,92,17,12,0,3,106.528651
8886.296424,20903,117,4,40,0,8,561.6
2698.693364,76025,67,29,0,0,1,151.021648
8151.719109,0,114,9,27,0,5,820.8
8622.835375,97361,73,6,85,0,2,350.4
2784.911238,20814,72,16,57,0,1,288.594641
8936.370357,18141,116,2,87,0,3,722.404711
5314.958536,66467,66,17,65,0,3,294.705573
3522.480373,90804,87,1,95,0,1,169.386126
8132.702789,36737,102,13,20,0,8,512.861063
4349.30875,75648,108,28,10,0,1,112.660916
8703.727127,61897,72,7,79,0,2,3.406136
8383.677045,68717,70,4,33,0,2,810.907059
3540.206231,62863,88,18,52,0,1,94.507735
5379.482798,24702,68,13,63,0,8,214.91451
7522.068229,47727,94,25,33,0,3,451.2
12694.88894,73274,105,6,90,0,2,284.211516
3590.693623,82918,89,28,50,0,1,29.828668
3934.099422,20920,103,25,88,0,1,494.4
11790.49617,25251,66,13,43,0,2,316.8
5267.760257,39722,133,9,62,0,1,638.4
8845.185533,45600,113,6,96,0,3,617.936885
10212.01913,93920,84,20,13,0,2,213.027868
2556.674379,0,71,17,22,0,1,340.8
15552.39651,0,64,2,99,0,2,307.2
4904.462754,27593,63,31,78,0,6,241.232198
13931.35067,37695,118,11,62,0,2,352.311743
7756.437921,97592,65,10,7,0,2,312.0
11232.9821,0,74,12,68,0,2,355.2
12487.58095,31283,104,18,3,0,2,499.2
13277.08425,96402,110,29,41,0,2,379.897943
10732.50747,75728,133,24,68,0,4,44.159065
7200.664877,0,66,16,77,0,2,316.8
5308.434428,0,73,9,43,0,3,525.6
4319.145955,11811,110,20,20,0,1,808.618307
6556.099198,0,63,6,58,0,2,453.6
6656.15047,26628,85,15,28,0,6,408.0
4905.321482,46177,61,8,32,0,8,379.075927
5620.587184,21142,71,16,79,0,4,79.293115
8382.478392,25998,71,16,38,0,2,791.878042
4145.0234,0,118,12,88,0,1,566.4
4005.720666,28987,102,8,98,0,1,245.693546
16272.74322,83589,103,27,65,0,2,366.0396
5143.865361,0,72,9,84,0,3,375.204446
2708.019336,53807,68,25,69,0,1,63.760358
4563.872603,0,124,32,39,0,1,595.2
7442.570447,57517,96,14,61,0,8,460.8
2486.428407,0,72,22,55,0,1,518.4
2866.595388,26924,73,12,80,0,1,262.086021
2530.705137,89451,63,11,2,0,1,61.769564
5556.282281,97424,68,25,13,0,5,230.436256
6264.6336,0,89,5,16,0,3,850.175941
5639.402141,24636,77,5,72,0,6,480.925301
3903.383926,0,104,25,87,0,1,499.2
3919.366722,66676,97,0,40,0,1,558.099357
2566.782278,21375,65,14,66,0,1,312.0
4903.131185,0,133,11,95,0,1,638.4
2600.002868,72766,65,23,93,0,1,91.464233
4341.363555,23352,112,0,86,0,1,537.6
2698.048753,40154,67,24,17,0,1,360.670642
7089.046071,28121,90,16,0,0,4,432.0
8302.321168,78032,103,8,49,0,3,323.607074
5671.09467,69668,70,34,33,0,4,64.855035
2670.63599,52572,68,16,73,0,1,379.281455
14031.70468,91061,116,22,95,0,2,556.8
8314.306568,40447,105,1,79,0,6,377.561463
7126.263963,22490,90,8,96,0,8,88.765534
7019.177186,26806,63,32,19,0,2,302.4
3351.213465,90213,83,3,12,0,1,398.4
4437.842056,22768,112,16,69,0,1,537.6
4584.137063,85245,115,6,96,0,1,556.568103
5945.616886,65602,73,11,14,0,3,61.570877
4785.909313,0,68,16,12,0,7,199.23876
7507.455372,60920,64,10,61,0,2,231.201886
2130.35457,0,62,16,79,0,1,446.4
4916.405552,0,67,17,21,0,4,321.6
7822.304151,33963,99,10,3,0,4,222.626234
2897.278535,75041,74,30,42,0,1,56.05058
6273.911874,18577,86,21,76,0,6,412.8
7614.830065,35045,96,21,47,0,5,420.606785
2117.989147,0,64,0,78,0,1,426.248686
2290.681171,0,64,30,85,0,1,482.778155
5709.358709,75650,71,24,53,0,8,104.918485
2627.831472,31964,67,30,90,0,1,120.060283
3600.934326,25147,101,7,54,0,1,694.598288
6111.053244,22944,80,26,83,0,5,488.272759
2933.498052,0,78,22,98,0,1,398.421636
4325.491222,94242,107,15,70,0,1,52.121929
4929.549699,25632,63,27,52,0,7,351.270869
2537.667511,0,68,32,28,0,1,326.4
2656.846648,18834,69,20,89,0,1,453.895633
11073.10572,82807,92,15,20,0,2,302.458432
2499.469914,72021,62,26,13,0,1,50.740536
6656.200678,39834,83,26,65,0,3,398.4
2702.692335,22415,69,0,79,0,1,352.894843
2567.346739,61900,64,11,64,0,1,307.2
2776.748342,30893,70,25,13,0,1,85.416096
2982.196702,79523,74,34,40,0,1,132.023007
2736.352663,17533,73,10,1,0,1,350.4
8996.774075,49706,113,13,95,0,3,617.515196
5843.614767,77498,74,17,10,0,5,249.151199
4015.400868,28088,102,8,61,0,1,489.6
10781.61334,73026,67,29,81,0,2,321.6
9191.733549,23823,115,5,39,0,6,567.48055
7634.855287,0,106,9,64,0,3,763.2
12280.76661,88340,102,16,1,0,2,489.6
12298.6863,17101,113,1,88,0,2,542.4
2843.149061,0,81,23,60,0,1,583.2
9498.473472,0,90,13,52,0,2,432.0
